"GEO_ID","NAME","B25077_001E","B25077_001M","B25077_001MA","B25077_001EA",
"Geography","Geographic Area Name","Estimate!!Median value (dollars)","Margin of Error!!Median value (dollars)","Annotation of Margin of Error!!Median value (dollars)","Annotation of Estimate!!Median value (dollars)",
"8600000US92308","ZCTA5 92308","247800","8840","null","null",
"8600000US92309","ZCTA5 92309","-","**","**","-",
"8600000US92310","ZCTA5 92310","-","**","**","-",
"8600000US92311","ZCTA5 92311","121000","6584","null","null",
"8600000US92313","ZCTA5 92313","324800","14489","null","null",
"8600000US92314","ZCTA5 92314","262400","16171","null","null",
"8600000US92315","ZCTA5 92315","392200","35015","null","null",
"8600000US92316","ZCTA5 92316","277700","8259","null","null",
"8600000US92320","ZCTA5 92320","214400","29576","null","null",
"8600000US92321","ZCTA5 92321","288900","59142","null","null",
"8600000US92322","ZCTA5 92322","240500","118771","null","null",
"8600000US92324","ZCTA5 92324","265400","7828","null","null",
"8600000US92325","ZCTA5 92325","261200","15876","null","null",
"8600000US92327","ZCTA5 92327","101700","36691","null","null",
"8600000US92328","ZCTA5 92328","10,000-","***","***","10,000-",
"8600000US92332","ZCTA5 92332","-","**","**","-",
"8600000US92333","ZCTA5 92333","406100","117653","null","null",
"8600000US92335","ZCTA5 92335","306500","6608","null","null",
"8600000US92336","ZCTA5 92336","417900","5848","null","null",
"8600000US92337","ZCTA5 92337","352100","6894","null","null",
"8600000US92338","ZCTA5 92338","-","**","**","-",
"8600000US92339","ZCTA5 92339","259500","38044","null","null",
"8600000US92341","ZCTA5 92341","255500","56037","null","null",
"8600000US92342","ZCTA5 92342","224200","9288","null","null",
"8600000US92344","ZCTA5 92344","304800","23718","null","null",
"8600000US92345","ZCTA5 92345","232800","4804","null","null",
"8600000US92346","ZCTA5 92346","335100","7733","null","null",
"8600000US92347","ZCTA5 92347","61900","50646","null","null",
"8600000US92352","ZCTA5 92352","440600","39275","null","null",
"8600000US92354","ZCTA5 92354","372300","14882","null","null",
"8600000US92356","ZCTA5 92356","156100","13807","null","null",
"8600000US92358","ZCTA5 92358","305200","71369","null","null",
"8600000US92359","ZCTA5 92359","306400","26127","null","null",
"8600000US92363","ZCTA5 92363","89700","21400","null","null",
"8600000US92364","ZCTA5 92364","-","**","**","-",
"8600000US92365","ZCTA5 92365","120900","20081","null","null",
"8600000US92368","ZCTA5 92368","149000","53068","null","null",
"8600000US92371","ZCTA5 92371","230500","17900","null","null",
"8600000US92372","ZCTA5 92372","260100","21403","null","null",
"8600000US92373","ZCTA5 92373","456400","15415","null","null",
"8600000US92374","ZCTA5 92374","344700","9211","null","null",
"8600000US92376","ZCTA5 92376","288300","5231","null","null",
"8600000US92377","ZCTA5 92377","364800","6950","null","null",
"8600000US92378","ZCTA5 92378","273600","15869","null","null",
"8600000US92382","ZCTA5 92382","260600","19629","null","null",
"8600000US92384","ZCTA5 92384","-","**","**","-",
"8600000US92385","ZCTA5 92385","303100","76610","null","null",
"8600000US92386","ZCTA5 92386","200000","100364","null","null",
"8600000US92389","ZCTA5 92389","61500","29190","null","null",
"8600000US92391","ZCTA5 92391","267100","31266","null","null",
"8600000US92392","ZCTA5 92392","232500","6019","null","null",
"8600000US92394","ZCTA5 92394","227000","7151","null","null",
"8600000US92395","ZCTA5 92395","221000","6127","null","null",
"8600000US92397","ZCTA5 92397","327100","28900","null","null",
"8600000US92398","ZCTA5 92398","112200","17883","null","null",
"8600000US92399","ZCTA5 92399","331300","9448","null","null",
"8600000US92401","ZCTA5 92401","217300","91733","null","null",
"8600000US92404","ZCTA5 92404","255500","8310","null","null",
"8600000US92405","ZCTA5 92405","235500","10737","null","null",
"8600000US92407","ZCTA5 92407","329500","8000","null","null",
"8600000US92408","ZCTA5 92408","250400","20594","null","null",
"8600000US92410","ZCTA5 92410","161100","13561","null","null",
"8600000US92411","ZCTA5 92411","196400","10679","null","null",
"8600000US92501","ZCTA5 92501","317600","13727","null","null",
"8600000US92503","ZCTA5 92503","369700","5581","null","null",
"8600000US92504","ZCTA5 92504","359600","6508","null","null",
"8600000US92505","ZCTA5 92505","352500","6770","null","null",
"8600000US92506","ZCTA5 92506","439000","10268","null","null",
"8600000US92507","ZCTA5 92507","331500","8442","null","null",
"8600000US92508","ZCTA5 92508","463900","6912","null","null",
"8600000US92509","ZCTA5 92509","342800","5170","null","null",
"8600000US92518","ZCTA5 92518","289700","62817","null","null",
"8600000US92530","ZCTA5 92530","324100","6435","null","null",
"8600000US92532","ZCTA5 92532","371000","8227","null","null",
"8600000US92536","ZCTA5 92536","297200","26630","null","null",
"8600000US92539","ZCTA5 92539","201400","68809","null","null",
"8600000US92543","ZCTA5 92543","136600","16046","null","null",
"8600000US92544","ZCTA5 92544","230800","6732","null","null",
"8600000US92545","ZCTA5 92545","226400","8348","null","null",
"8600000US92548","ZCTA5 92548","161600","33547","null","null",
"8600000US92549","ZCTA5 92549","335100","40117","null","null",
"8600000US92551","ZCTA5 92551","290600","8949","null","null",
"8600000US92553","ZCTA5 92553","271800","4092","null","null",
"8600000US92555","ZCTA5 92555","353000","4904","null","null",
"8600000US92557","ZCTA5 92557","326500","5277","null","null",
"8600000US92561","ZCTA5 92561","332200","69992","null","null",
"8600000US92562","ZCTA5 92562","434700","8118","null","null",
"8600000US92563","ZCTA5 92563","416900","7753","null","null",
"8600000US92567","ZCTA5 92567","331100","15440","null","null",
"8600000US92570","ZCTA5 92570","280600","9849","null","null",
"8600000US92571","ZCTA5 92571","280200","8859","null","null",
"8600000US92582","ZCTA5 92582","273400","15926","null","null",
"8600000US92583","ZCTA5 92583","213300","9294","null","null",
"8600000US92584","ZCTA5 92584","372100","4079","null","null",
"8600000US92585","ZCTA5 92585","352400","9205","null","null",
"8600000US92586","ZCTA5 92586","235600","9670","null","null",
"8600000US92587","ZCTA5 92587","386200","15402","null","null",
"8600000US92590","ZCTA5 92590","1063300","105411","null","null",
"8600000US92591","ZCTA5 92591","448400","9254","null","null",
"8600000US92592","ZCTA5 92592","463900","5162","null","null",
"8600000US92595","ZCTA5 92595","360100","8442","null","null",
"8600000US92596","ZCTA5 92596","426000","8350","null","null",
"8600000US92602","ZCTA5 92602","852600","35310","null","null",
"8600000US92603","ZCTA5 92603","1280500","129583","null","null",
"8600000US92604","ZCTA5 92604","750300","23181","null","null",
"8600000US92606","ZCTA5 92606","814200","35209","null","null",
"8600000US92610","ZCTA5 92610","739700","30426","null","null",
"8600000US92612","ZCTA5 92612","727200","37369","null","null",
"8600000US92614","ZCTA5 92614","746500","27367","null","null",
"8600000US92617","ZCTA5 92617","511900","56243","null","null",
"8600000US92618","ZCTA5 92618","839500","37138","null","null",
"8600000US92620","ZCTA5 92620","908400","23672","null","null",
"8600000US92624","ZCTA5 92624","810300","46925","null","null",
"8600000US92625","ZCTA5 92625","2,000,000+","***","***","2,000,000+",
"8600000US92626","ZCTA5 92626","761600","19699","null","null",
"8600000US92627","ZCTA5 92627","742100","26999","null","null",
"8600000US92629","ZCTA5 92629","895800","20093","null","null",
"8600000US92630","ZCTA5 92630","622700","11096","null","null",
"8600000US92637","ZCTA5 92637","288400","11675","null","null",
"8600000US92646","ZCTA5 92646","762400","13270","null","null",
"8600000US92647","ZCTA5 92647","688400","11528","null","null",
"8600000US92648","ZCTA5 92648","920500","21700","null","null",
"8600000US92649","ZCTA5 92649","790400","27710","null","null",
"8600000US92651","ZCTA5 92651","1890000","145375","null","null",
"8600000US92653","ZCTA5 92653","722300","19534","null","null",
"8600000US92655","ZCTA5 92655","573400","31273","null","null",
"8600000US92656","ZCTA5 92656","626400","11061","null","null",
"8600000US92657","ZCTA5 92657","2,000,000+","***","***","2,000,000+",
"8600000US92660","ZCTA5 92660","1668800","68368","null","null",
"8600000US92661","ZCTA5 92661","2,000,000+","***","***","2,000,000+",
"8600000US92662","ZCTA5 92662","2,000,000+","***","***","2,000,000+",
"8600000US92663","ZCTA5 92663","1462700","341420","null","null",
"8600000US92672","ZCTA5 92672","911700","24952","null","null",
"8600000US92673","ZCTA5 92673","902800","21960","null","null",
"8600000US92675","ZCTA5 92675","731600","30588","null","null",
"8600000US92676","ZCTA5 92676","699500","66630","null","null",
"8600000US92677","ZCTA5 92677","827100","15843","null","null",
"8600000US92678","ZCTA5 92678","724500","97229","null","null",
"8600000US92679","ZCTA5 92679","890700","15767","null","null",
"8600000US92683","ZCTA5 92683","603800","7769","null","null",
"8600000US92688","ZCTA5 92688","627700","10840","null","null",
"8600000US92691","ZCTA5 92691","670800","7380","null","null",
"8600000US92692","ZCTA5 92692","722500","10498","null","null",
"8600000US92694","ZCTA5 92694","781600","36073","null","null",
"8600000US92701","ZCTA5 92701","448100","16539","null","null",
"8600000US92703","ZCTA5 92703","442600","9254","null","null",
"8600000US92704","ZCTA5 92704","477800","11761","null","null",
"8600000US92705","ZCTA5 92705","861400","18375","null","null",
"8600000US92706","ZCTA5 92706","626000","9481","null","null",
"8600000US92707","ZCTA5 92707","472100","10041","null","null",
"8600000US92708","ZCTA5 92708","734500","15862","null","null",
"8600000US92780","ZCTA5 92780","590300","15131","null","null",
"8600000US92782","ZCTA5 92782","787200","60455","null","null",
"8600000US92801","ZCTA5 92801","469100","12867","null","null",
"8600000US92802","ZCTA5 92802","523600","19779","null","null",
"8600000US92804","ZCTA5 92804","549000","11286","null","null",
"8600000US92805","ZCTA5 92805","499600","12726","null","null",
"8600000US92806","ZCTA5 92806","576800","12508","null","null",
"8600000US92807","ZCTA5 92807","681700","11206","null","null",
"8600000US92808","ZCTA5 92808","717700","26004","null","null",
"8600000US92821","ZCTA5 92821","640900","12114","null","null",
"8600000US92823","ZCTA5 92823","828600","39464","null","null",
"8600000US92831","ZCTA5 92831","643600","14352","null","null",
"8600000US92832","ZCTA5 92832","555800","24147","null","null",
"8600000US92833","ZCTA5 92833","634900","14253","null","null",
"8600000US92835","ZCTA5 92835","770500","33986","null","null",
"8600000US92840","ZCTA5 92840","531100","11621","null","null",
"8600000US92841","ZCTA5 92841","567600","11503","null","null",
"8600000US92843","ZCTA5 92843","515100","18358","null","null",
"8600000US92844","ZCTA5 92844","485500","21437","null","null",
"8600000US92845","ZCTA5 92845","616200","5991","null","null",
"8600000US92860","ZCTA5 92860","545100","17313","null","null",
"8600000US92861","ZCTA5 92861","1187000","33187","null","null",
"8600000US92865","ZCTA5 92865","604700","10478","null","null",
"8600000US92866","ZCTA5 92866","651200","28526","null","null",
"8600000US92867","ZCTA5 92867","701600","13009","null","null",
"8600000US92868","ZCTA5 92868","480700","25618","null","null",
"8600000US92869","ZCTA5 92869","702300","18784","null","null",
"8600000US92870","ZCTA5 92870","630300","8209","null","null",
"8600000US92879","ZCTA5 92879","413400","7626","null","null",
"8600000US92880","ZCTA5 92880","549300","8780","null","null",
"8600000US92881","ZCTA5 92881","544300","21256","null","null",
"8600000US92882","ZCTA5 92882","463600","6335","null","null",
"8600000US92883","ZCTA5 92883","472300","9047","null","null",
"8600000US92886","ZCTA5 92886","823800","17609","null","null",
"8600000US92887","ZCTA5 92887","891500","19661","null","null",
"8600000US93001","ZCTA5 93001","589800","32532","null","null",
"8600000US93003","ZCTA5 93003","567600","11593","null","null",
"8600000US93004","ZCTA5 93004","556500","12275","null","null",
"8600000US93010","ZCTA5 93010","635800","8154","null","null",
"8600000US93012","ZCTA5 93012","624300","14031","null","null",
"8600000US93013","ZCTA5 93013","793200","35616","null","null",
"8600000US93015","ZCTA5 93015","437200","14424","null","null",
"8600000US93021","ZCTA5 93021","636800","10336","null","null",
"8600000US93022","ZCTA5 93022","543500","49985","null","null",
"8600000US93023","ZCTA5 93023","676100","19542","null","null",
"8600000US93030","ZCTA5 93030","478000","12942","null","null",
"8600000US93033","ZCTA5 93033","402100","8338","null","null",
"8600000US93035","ZCTA5 93035","573200","21161","null","null",
"8600000US93036","ZCTA5 93036","477700","12067","null","null",
"8600000US93040","ZCTA5 93040","342100","21535","null","null",
"8600000US93041","ZCTA5 93041","412200","12065","null","null",
"8600000US93042","ZCTA5 93042","-","**","**","-",
"8600000US93043","ZCTA5 93043","-","**","**","-",
"8600000US93060","ZCTA5 93060","396700","16556","null","null",
"8600000US93063","ZCTA5 93063","567500","8138","null","null",
"8600000US93064","ZCTA5 93064","-","**","**","-",
"8600000US93065","ZCTA5 93065","601500","7889","null","null",
"8600000US93066","ZCTA5 93066","964200","90984","null","null",
"8600000US93067","ZCTA5 93067","668800","278811","null","null",
"8600000US93101","ZCTA5 93101","892300","35417","null","null",
"8600000US93103","ZCTA5 93103","1040400","72477","null","null",
"8600000US93105","ZCTA5 93105","1089900","40110","null","null",
"8600000US93108","ZCTA5 93108","2,000,000+","***","***","2,000,000+",
"8600000US93109","ZCTA5 93109","1220100","53564","null","null",
"8600000US93110","ZCTA5 93110","859400","42834","null","null",
"8600000US93111","ZCTA5 93111","897800","14581","null","null",
"8600000US93117","ZCTA5 93117","812200","18573","null","null",
"8600000US93201","ZCTA5 93201","93800","24576","null","null",
"8600000US93202","ZCTA5 93202","150100","15103","null","null",
"8600000US93203","ZCTA5 93203","166500","5695","null","null",
"8600000US93204","ZCTA5 93204","152500","29091","null","null",
"8600000US93205","ZCTA5 93205","96300","15796","null","null",
"8600000US93206","ZCTA5 93206","150800","38669","null","null",
"8600000US93207","ZCTA5 93207","175000","79847","null","null",
"8600000US93208","ZCTA5 93208","-","**","**","-",
"8600000US93210","ZCTA5 93210","170800","7697","null","null",
"8600000US93212","ZCTA5 93212","151200","12572","null","null",
"8600000US93215","ZCTA5 93215","184500","8431","null","null",
"8600000US93218","ZCTA5 93218","118100","11803","null","null",
"8600000US93219","ZCTA5 93219","143500","14990","null","null",
"8600000US93220","ZCTA5 93220","-","**","**","-",
"8600000US93221","ZCTA5 93221","245600","23404","null","null",
"8600000US93222","ZCTA5 93222","240300","25202","null","null",
"8600000US93223","ZCTA5 93223","153800","11534","null","null",
"8600000US93224","ZCTA5 93224","107900","15530","null","null",
"8600000US93225","ZCTA5 93225","198800","36376","null","null",
"8600000US93226","ZCTA5 93226","270000","66039","null","null",
"8600000US93230","ZCTA5 93230","225600","6005","null","null",
"8600000US93234","ZCTA5 93234","163000","16793","null","null",
"8600000US93235","ZCTA5 93235","138700","39057","null","null",
"8600000US93238","ZCTA5 93238","234400","223123","null","null",
"8600000US93239","ZCTA5 93239","-","**","**","-",
"8600000US93240","ZCTA5 93240","122400","22427","null","null",
"8600000US93241","ZCTA5 93241","132100","10907","null","null",
"8600000US93242","ZCTA5 93242","177500","74551","null","null",
"8600000US93243","ZCTA5 93243","-","**","**","-",
"8600000US93244","ZCTA5 93244","247700","140136","null","null",
"8600000US93245","ZCTA5 93245","235300","8708","null","null",
"8600000US93247","ZCTA5 93247","155700","11965","null","null",
"8600000US93249","ZCTA5 93249","126600","44510","null","null",
"8600000US93250","ZCTA5 93250","174000","7590","null","null",
"8600000US93251","ZCTA5 93251","-","**","**","-",
"8600000US93252","ZCTA5 93252","103800","20361","null","null",
"8600000US93254","ZCTA5 93254","128200","18083","null","null",
"8600000US93255","ZCTA5 93255","111000","73280","null","null",
"8600000US93256","ZCTA5 93256","128200","22326","null","null",
"8600000US93257","ZCTA5 93257","174200","6241","null","null",
"8600000US93258","ZCTA5 93258","120600","25730","null","null",
"8600000US93260","ZCTA5 93260","138500","64534","null","null",
"8600000US93261","ZCTA5 93261","111700","8115","null","null",
"8600000US93262","ZCTA5 93262","-","**","**","-",
"8600000US93263","ZCTA5 93263","177000","9430","null","null",
"8600000US93265","ZCTA5 93265","246900","36488","null","null",
"8600000US93266","ZCTA5 93266","124300","94195","null","null",
"8600000US93267","ZCTA5 93267","141900","18560","null","null",
"8600000US93268","ZCTA5 93268","140900","7301","null","null",
"8600000US93270","ZCTA5 93270","194900","27651","null","null",
"8600000US93271","ZCTA5 93271","296400","28456","null","null",
"8600000US93272","ZCTA5 93272","150400","23566","null","null",
"8600000US93274","ZCTA5 93274","209600","7493","null","null",
"8600000US93276","ZCTA5 93276","-","**","**","-",
"8600000US93277","ZCTA5 93277","225000","4889","null","null",
"8600000US93280","ZCTA5 93280","169100","5910","null","null",
"8600000US93283","ZCTA5 93283","84600","27585","null","null",
"8600000US93285","ZCTA5 93285","109100","27007","null","null",
"8600000US93286","ZCTA5 93286","179600","23775","null","null",
"8600000US93287","ZCTA5 93287","225000","50937","null","null",
"8600000US93291","ZCTA5 93291","267200","12335","null","null",
"8600000US93292","ZCTA5 93292","224600","11134","null","null",
"8600000US93301","ZCTA5 93301","214500","36039","null","null",
"8600000US93304","ZCTA5 93304","158600","4039","null","null",
"8600000US93305","ZCTA5 93305","153800","6669","null","null",
"8600000US93306","ZCTA5 93306","196800","6493","null","null",
"8600000US93307","ZCTA5 93307","160900","5327","null","null",
"8600000US93308","ZCTA5 93308","219100","9292","null","null",
"8600000US93309","ZCTA5 93309","204900","5837","null","null",
"8600000US93311","ZCTA5 93311","298800","9196","null","null",
"8600000US93312","ZCTA5 93312","298700","7221","null","null",
"8600000US93313","ZCTA5 93313","243100","5691","null","null",
"8600000US93314","ZCTA5 93314","384000","13294","null","null",
"8600000US93401","ZCTA5 93401","689300","20684","null","null",
"8600000US93402","ZCTA5 93402","551500","21592","null","null",
"8600000US93405","ZCTA5 93405","690000","34847","null","null",
"8600000US93410","ZCTA5 93410","-","**","**","-",
"8600000US93420","ZCTA5 93420","663500","24421","null","null",
"8600000US93422","ZCTA5 93422","520200","20509","null","null",
"8600000US93424","ZCTA5 93424","885700","89219","null","null",
"8600000US93426","ZCTA5 93426","453200","31347","null","null",
"8600000US93427","ZCTA5 93427","541700","59863","null","null",
"8600000US93428","ZCTA5 93428","672400","31866","null","null",
"8600000US93429","ZCTA5 93429","258000","151057","null","null",
"8600000US93430","ZCTA5 93430","769300","108467","null","null",
"8600000US93432","ZCTA5 93432","623300","62234","null","null",
"8600000US93433","ZCTA5 93433","493700","31568","null","null",
"8600000US93434","ZCTA5 93434","257100","32973","null","null",
"8600000US93436","ZCTA5 93436","340700","7337","null","null",
"8600000US93437","ZCTA5 93437","-","**","**","-",
"8600000US93440","ZCTA5 93440","450000","146703","null","null",
"8600000US93441","ZCTA5 93441","893900","104524","null","null",
"8600000US93442","ZCTA5 93442","614500","26099","null","null",
"8600000US93444","ZCTA5 93444","598200","24664","null","null",
"8600000US93445","ZCTA5 93445","403700","40046","null","null",
"8600000US93446","ZCTA5 93446","462700","13516","null","null",
"8600000US93449","ZCTA5 93449","768600","55422","null","null",
"8600000US93450","ZCTA5 93450","277200","61698","null","null",
"8600000US93451","ZCTA5 93451","378200","22698","null","null",
"8600000US93452","ZCTA5 93452","288300","213427","null","null",
"8600000US93453","ZCTA5 93453","500000","80714","null","null",
"8600000US93454","ZCTA5 93454","349000","8759","null","null",
"8600000US93455","ZCTA5 93455","418500","7271","null","null",
"8600000US93458","ZCTA5 93458","323600","8052","null","null",
"8600000US93460","ZCTA5 93460","926000","46700","null","null",
"8600000US93461","ZCTA5 93461","293800","21033","null","null",
"8600000US93463","ZCTA5 93463","806600","41143","null","null",
"8600000US93465","ZCTA5 93465","651800","47453","null","null",
"8600000US93501","ZCTA5 93501","101300","15675","null","null",
"8600000US93505","ZCTA5 93505","124300","18779","null","null",
"8600000US93510","ZCTA5 93510","565500","21296","null","null",
"8600000US93512","ZCTA5 93512","202500","143028","null","null",
"8600000US93513","ZCTA5 93513","238800","31811","null","null",
"8600000US93514","ZCTA5 93514","316200","16832","null","null",
"8600000US93516","ZCTA5 93516","70200","5736","null","null",
"8600000US93517","ZCTA5 93517","229500","61800","null","null",
"8600000US93518","ZCTA5 93518","191400","45715","null","null",
"8600000US93519","ZCTA5 93519","-","**","**","-",
"8600000US93522","ZCTA5 93522","32800","16614","null","null",
"8600000US93523","ZCTA5 93523","74500","28300","null","null",
"8600000US93524","ZCTA5 93524","-","**","**","-",
"8600000US93526","ZCTA5 93526","170200","16370","null","null",
"8600000US93527","ZCTA5 93527","167300","26546","null","null",
"8600000US93528","ZCTA5 93528","-","**","**","-",
"8600000US93529","ZCTA5 93529","404300","114264","null","null",
"8600000US93530","ZCTA5 93530","-","**","**","-",
"8600000US93531","ZCTA5 93531","466700","63413","null","null",
"8600000US93532","ZCTA5 93532","294800","22543","null","null",
"8600000US93534","ZCTA5 93534","224800","8504","null","null",
"8600000US93535","ZCTA5 93535","209500","6675","null","null",
"8600000US93536","ZCTA5 93536","332000","5954","null","null",
"8600000US93541","ZCTA5 93541","203000","186112","null","null",
"8600000US93543","ZCTA5 93543","239900","18601","null","null",
"8600000US93544","ZCTA5 93544","231900","27677","null","null",
"8600000US93545","ZCTA5 93545","183300","23220","null","null",
"8600000US93546","ZCTA5 93546","355300","40045","null","null",
"8600000US93549","ZCTA5 93549","191300","57432","null","null",
"8600000US93550","ZCTA5 93550","232100","5418","null","null",
"8600000US93551","ZCTA5 93551","361400","5347","null","null",
"8600000US93552","ZCTA5 93552","273900","10225","null","null",
"8600000US93553","ZCTA5 93553","263400","50662","null","null",
"8600000US93554","ZCTA5 93554","-","**","**","-",
"8600000US93555","ZCTA5 93555","182200","9197","null","null",
"8600000US93558","ZCTA5 93558","-","**","**","-",
"8600000US93560","ZCTA5 93560","206100","16711","null","null",
"8600000US93561","ZCTA5 93561","268200","9103","null","null",
"8600000US93562","ZCTA5 93562","58000","5838","null","null",
"8600000US93563","ZCTA5 93563","326700","113606","null","null",
"8600000US93591","ZCTA5 93591","183600","9185","null","null",
"8600000US93592","ZCTA5 93592","-","**","**","-",
"8600000US93601","ZCTA5 93601","300700","76019","null","null",
"8600000US93602","ZCTA5 93602","294000","34345","null","null",
"8600000US93603","ZCTA5 93603","-","**","**","-",
"8600000US93604","ZCTA5 93604","673000","136704","null","null",
"8600000US93605","ZCTA5 93605","320000","78556","null","null",
"8600000US93606","ZCTA5 93606","156600","15650","null","null",
"8600000US93608","ZCTA5 93608","144400","45648","null","null",
"8600000US93609","ZCTA5 93609","189100","58276","null","null",
"8600000US93610","ZCTA5 93610","228600","11165","null","null",
"8600000US93611","ZCTA5 93611","326300","4876","null","null",
"8600000US93612","ZCTA5 93612","209000","11849","null","null",
"8600000US93614","ZCTA5 93614","270000","13003","null","null",
"8600000US93615","ZCTA5 93615","135900","37579","null","null",
"8600000US93616","ZCTA5 93616","270600","63532","null","null",
"8600000US93618","ZCTA5 93618","213300","10134","null","null",
"8600000US93619","ZCTA5 93619","419600","9489","null","null",
"8600000US93620","ZCTA5 93620","217900","18326","null","null",
"8600000US93621","ZCTA5 93621","-","**","**","-",
"8600000US93622","ZCTA5 93622","170600","14578","null","null",
"8600000US93623","ZCTA5 93623","339500","21651","null","null",
"8600000US93624","ZCTA5 93624","-","**","**","-",
"8600000US93625","ZCTA5 93625","262600","14738","null","null",
"8600000US93626","ZCTA5 93626","409300","62529","null","null",
"8600000US93627","ZCTA5 93627","-","**","**","-",
"8600000US93628","ZCTA5 93628","-","**","**","-",
"8600000US93630","ZCTA5 93630","227600","16085","null","null",
"8600000US93631","ZCTA5 93631","292200","17078","null","null",
"8600000US93633","ZCTA5 93633","-","**","**","-",
"8600000US93634","ZCTA5 93634","-","**","**","-",
"8600000US93635","ZCTA5 93635","298700","13748","null","null",
"8600000US93636","ZCTA5 93636","331400","11846","null","null",
"8600000US93637","ZCTA5 93637","244300","10074","null","null",
"8600000US93638","ZCTA5 93638","207800","8143","null","null",
"8600000US93640","ZCTA5 93640","159800","9804","null","null",
"8600000US93641","ZCTA5 93641","232800","185695","null","null",
"8600000US93643","ZCTA5 93643","246500","22008","null","null",
"8600000US93644","ZCTA5 93644","293300","24291","null","null",
"8600000US93645","ZCTA5 93645","-","**","**","-",
"8600000US93646","ZCTA5 93646","158700","11425","null","null",
"8600000US93647","ZCTA5 93647","154000","17245","null","null",
"8600000US93648","ZCTA5 93648","164900","10061","null","null",
"8600000US93650","ZCTA5 93650","80300","30684","null","null",
"8600000US93651","ZCTA5 93651","363500","50917","null","null",
"8600000US93652","ZCTA5 93652","164200","36092","null","null",
"8600000US93653","ZCTA5 93653","350000","82963","null","null",
"8600000US93654","ZCTA5 93654","226100","12010","null","null",
"8600000US93656","ZCTA5 93656","174900","23039","null","null",
"8600000US93657","ZCTA5 93657","269600","11922","null","null",
"8600000US93660","ZCTA5 93660","167200","9328","null","null",
"8600000US93662","ZCTA5 93662","194100","7724","null","null",
"8600000US93664","ZCTA5 93664","560500","77774","null","null",
"8600000US93665","ZCTA5 93665","84300","30081","null","null",
"8600000US93666","ZCTA5 93666","106600","29491","null","null",
"8600000US93667","ZCTA5 93667","287600","37828","null","null",
"8600000US93668","ZCTA5 93668","264000","25914","null","null",
"8600000US93669","ZCTA5 93669","256800","171253","null","null",
"8600000US93673","ZCTA5 93673","146300","35718","null","null",
"8600000US93675","ZCTA5 93675","229200","19482","null","null",
"8600000US93701","ZCTA5 93701","152100","59229","null","null",
"8600000US93702","ZCTA5 93702","123500","6365","null","null",
"8600000US93703","ZCTA5 93703","159500","4320","null","null",
"8600000US93704","ZCTA5 93704","262000","9809","null","null",
"8600000US93705","ZCTA5 93705","172300","6283","null","null",
"8600000US93706","ZCTA5 93706","161600","6200","null","null",
"8600000US93710","ZCTA5 93710","246600","7916","null","null",
"8600000US93711","ZCTA5 93711","357300","7900","null","null",
"8600000US93720","ZCTA5 93720","333000","7917","null","null",
"8600000US93721","ZCTA5 93721","168500","44437","null","null",
"8600000US93722","ZCTA5 93722","241300","6907","null","null",
"8600000US93723","ZCTA5 93723","324700","18180","null","null",
"8600000US93725","ZCTA5 93725","202900","17803","null","null",
"8600000US93726","ZCTA5 93726","182600","5764","null","null",
"8600000US93727","ZCTA5 93727","254200","6244","null","null",
"8600000US93728","ZCTA5 93728","165100","15459","null","null",
"8600000US93730","ZCTA5 93730","464200","22400","null","null",
"8600000US93901","ZCTA5 93901","490300","13676","null","null",
"8600000US93905","ZCTA5 93905","375600","13660","null","null",
"8600000US93906","ZCTA5 93906","400800","13323","null","null",
"8600000US93907","ZCTA5 93907","531900","25944","null","null",
"8600000US93908","ZCTA5 93908","803500","31666","null","null",
"8600000US93920","ZCTA5 93920","-","**","**","-",
"8600000US93921","ZCTA5 93921","1542700","121062","null","null",
"8600000US93923","ZCTA5 93923","1163000","75187","null","null",
"8600000US93924","ZCTA5 93924","954700","62164","null","null",
"8600000US93925","ZCTA5 93925","372700","145522","null","null",
"8600000US93926","ZCTA5 93926","358800","16502","null","null",
"8600000US93927","ZCTA5 93927","309200","18726","null","null",
"8600000US93928","ZCTA5 93928","-","**","**","-",
"8600000US93930","ZCTA5 93930","278700","17141","null","null",
"8600000US93932","ZCTA5 93932","263300","61034","null","null",
"8600000US93933","ZCTA5 93933","522300","20357","null","null",
"8600000US93940","ZCTA5 93940","790500","26887","null","null",
"8600000US93943","ZCTA5 93943","-","**","**","-",
"8600000US93950","ZCTA5 93950","856800","26392","null","null",
"8600000US93953","ZCTA5 93953","1365700","175233","null","null",
"8600000US93954","ZCTA5 93954","214700","39384","null","null",
"8600000US93955","ZCTA5 93955","490300","18698","null","null",
"8600000US93960","ZCTA5 93960","368600","19660","null","null",
"8600000US93962","ZCTA5 93962","477600","138912","null","null",
"8600000US94002","ZCTA5 94002","1524000","42788","null","null",
"8600000US94005","ZCTA5 94005","889200","47508","null","null",
"8600000US94010","ZCTA5 94010","2,000,000+","***","***","2,000,000+",
"8600000US94014","ZCTA5 94014","718100","18676","null","null",
"8600000US94015","ZCTA5 94015","821900","14830","null","null",
"8600000US94019","ZCTA5 94019","1049400","50978","null","null",
"8600000US94020","ZCTA5 94020","857400","137115","null","null",
"8600000US94021","ZCTA5 94021","717900","513697","null","null",
"8600000US94022","ZCTA5 94022","2,000,000+","***","***","2,000,000+",
"8600000US94024","ZCTA5 94024","2,000,000+","***","***","2,000,000+",
