"GEO_ID","NAME","B25077_001E","B25077_001EA","B25077_001M","B25077_001MA",
"8600000US90602","ZCTA5 90602","506200","null","26589","null",
"8600000US90603","ZCTA5 90603","583000","null","16032","null",
"8600000US90604","ZCTA5 90604","488900","null","8365","null",
"8600000US90605","ZCTA5 90605","449400","null","7880","null",
"8600000US90606","ZCTA5 90606","428600","null","7865","null",
"8600000US90620","ZCTA5 90620","535800","null","12263","null",
"8600000US90621","ZCTA5 90621","560500","null","30889","null",
"8600000US90623","ZCTA5 90623","636200","null","8681","null",
"8600000US90630","ZCTA5 90630","605000","null","8239","null",
"8600000US90631","ZCTA5 90631","559000","null","13325","null",
"8600000US90638","ZCTA5 90638","517500","null","12977","null",
"8600000US90640","ZCTA5 90640","467300","null","9014","null",
"8600000US90650","ZCTA5 90650","410400","null","4673","null",
"8600000US90660","ZCTA5 90660","415100","null","6339","null",
"8600000US90670","ZCTA5 90670","432300","null","8469","null",
"8600000US90680","ZCTA5 90680","373300","null","13920","null",
"8600000US90701","ZCTA5 90701","506300","null","38180","null",
"8600000US90703","ZCTA5 90703","659200","null","6353","null",
"8600000US90704","ZCTA5 90704","714400","null","144536","null",
"8600000US90706","ZCTA5 90706","436200","null","6877","null",
"8600000US90710","ZCTA5 90710","468900","null","17901","null",
"8600000US90712","ZCTA5 90712","519300","null","17185","null",
"8600000US90713","ZCTA5 90713","565100","null","9618","null",
"8600000US90715","ZCTA5 90715","446500","null","11909","null",
"8600000US90716","ZCTA5 90716","342400","null","17006","null",
"8600000US90717","ZCTA5 90717","583600","null","20063","null",
"8600000US90720","ZCTA5 90720","878900","null","14262","null",
"8600000US90723","ZCTA5 90723","323600","null","15353","null",
"8600000US90731","ZCTA5 90731","552600","null","19758","null",
"8600000US90732","ZCTA5 90732","596600","null","17440","null",
"8600000US90740","ZCTA5 90740","356100","null","23442","null",
"8600000US90742","ZCTA5 90742","1128400","null","194940","null",
"8600000US90743","ZCTA5 90743","2,000,000+","2,000,000+","***","***",
"8600000US90744","ZCTA5 90744","374400","null","7792","null",
"8600000US90745","ZCTA5 90745","418600","null","8889","null",
"8600000US90746","ZCTA5 90746","462100","null","9262","null",
"8600000US90747","ZCTA5 90747","-","-","**","**",
"8600000US90755","ZCTA5 90755","487000","null","36834","null",
"8600000US90802","ZCTA5 90802","385700","null","18594","null",
"8600000US90803","ZCTA5 90803","857100","null","31038","null",
"8600000US90804","ZCTA5 90804","476600","null","29325","null",
"8600000US90805","ZCTA5 90805","374900","null","7122","null",
"8600000US90806","ZCTA5 90806","437100","null","12118","null",
"8600000US90807","ZCTA5 90807","582300","null","15048","null",
"8600000US90808","ZCTA5 90808","634300","null","7331","null",
"8600000US90810","ZCTA5 90810","385000","null","10467","null",
"8600000US90813","ZCTA5 90813","364800","null","17020","null",
"8600000US90814","ZCTA5 90814","658700","null","46707","null",
"8600000US90815","ZCTA5 90815","622200","null","7688","null",
"8600000US90822","ZCTA5 90822","-","-","**","**",
"8600000US90831","ZCTA5 90831","-","-","**","**",
"8600000US91001","ZCTA5 91001","693900","null","15113","null",
"8600000US91006","ZCTA5 91006","960500","null","40573","null",
"8600000US91007","ZCTA5 91007","1015900","null","42778","null",
"8600000US91008","ZCTA5 91008","1606100","null","117808","null",
"8600000US91010","ZCTA5 91010","445600","null","10557","null",
"8600000US91011","ZCTA5 91011","1403000","null","60489","null",
"8600000US91016","ZCTA5 91016","614800","null","16867","null",
"8600000US91020","ZCTA5 91020","595600","null","52933","null",
"8600000US91024","ZCTA5 91024","924400","null","31148","null",
"8600000US91030","ZCTA5 91030","985000","null","36743","null",
"8600000US91040","ZCTA5 91040","543600","null","23683","null",
"8600000US91042","ZCTA5 91042","529400","null","19696","null",
"8600000US91046","ZCTA5 91046","-","-","**","**",
"8600000US91101","ZCTA5 91101","523400","null","38631","null",
"8600000US91103","ZCTA5 91103","671700","null","17946","null",
"8600000US91104","ZCTA5 91104","698600","null","19130","null",
"8600000US91105","ZCTA5 91105","1093200","null","49554","null",
"8600000US91106","ZCTA5 91106","713300","null","36772","null",
"8600000US91107","ZCTA5 91107","802400","null","18978","null",
"8600000US91108","ZCTA5 91108","1862500","null","111981","null",
"8600000US91201","ZCTA5 91201","709600","null","34264","null",
"8600000US91202","ZCTA5 91202","730200","null","28529","null",
"8600000US91203","ZCTA5 91203","494800","null","35273","null",
"8600000US91204","ZCTA5 91204","480700","null","32546","null",
"8600000US91205","ZCTA5 91205","545000","null","49443","null",
"8600000US91206","ZCTA5 91206","750000","null","41377","null",
"8600000US91207","ZCTA5 91207","1032600","null","58470","null",
"8600000US91208","ZCTA5 91208","867600","null","38726","null",
"8600000US91210","ZCTA5 91210","506600","null","234463","null",
"8600000US91214","ZCTA5 91214","732300","null","23342","null",
"8600000US91301","ZCTA5 91301","784500","null","29940","null",
"8600000US91302","ZCTA5 91302","1201400","null","65705","null",
"8600000US91303","ZCTA5 91303","432300","null","16708","null",
"8600000US91304","ZCTA5 91304","581000","null","9731","null",
"8600000US91306","ZCTA5 91306","474700","null","6959","null",
"8600000US91307","ZCTA5 91307","644400","null","8982","null",
"8600000US91311","ZCTA5 91311","585400","null","11055","null",
"8600000US91316","ZCTA5 91316","668900","null","28295","null",
"8600000US91320","ZCTA5 91320","670000","null","11326","null",
"8600000US91321","ZCTA5 91321","450000","null","16219","null",
"8600000US91324","ZCTA5 91324","588300","null","19554","null",
"8600000US91325","ZCTA5 91325","638700","null","16676","null",
"8600000US91326","ZCTA5 91326","719800","null","13140","null",
"8600000US91330","ZCTA5 91330","-","-","**","**",
"8600000US91331","ZCTA5 91331","391600","null","7079","null",
"8600000US91335","ZCTA5 91335","459200","null","8062","null",
"8600000US91340","ZCTA5 91340","399200","null","11524","null",
"8600000US91342","ZCTA5 91342","429100","null","7378","null",
"8600000US91343","ZCTA5 91343","485500","null","7781","null",
"8600000US91344","ZCTA5 91344","593900","null","8495","null",
"8600000US91345","ZCTA5 91345","441800","null","9290","null",
"8600000US91350","ZCTA5 91350","504600","null","13165","null",
"8600000US91351","ZCTA5 91351","412300","null","10745","null",
"8600000US91352","ZCTA5 91352","454500","null","8557","null",
"8600000US91354","ZCTA5 91354","574100","null","10695","null",
"8600000US91355","ZCTA5 91355","529300","null","19789","null",
"8600000US91356","ZCTA5 91356","878100","null","46980","null",
"8600000US91360","ZCTA5 91360","642000","null","7957","null",
"8600000US91361","ZCTA5 91361","914300","null","24954","null",
"8600000US91362","ZCTA5 91362","792200","null","19405","null",
"8600000US91364","ZCTA5 91364","808600","null","26156","null",
"8600000US91367","ZCTA5 91367","666000","null","17533","null",
"8600000US91371","ZCTA5 91371","-","-","**","**",
"8600000US91377","ZCTA5 91377","734800","null","34879","null",
"8600000US91381","ZCTA5 91381","670900","null","23415","null",
"8600000US91384","ZCTA5 91384","491800","null","11889","null",
"8600000US91387","ZCTA5 91387","487800","null","13957","null",
"8600000US91390","ZCTA5 91390","576500","null","13753","null",
"8600000US91401","ZCTA5 91401","645400","null","19970","null",
"8600000US91402","ZCTA5 91402","385300","null","10534","null",
"8600000US91403","ZCTA5 91403","921900","null","52661","null",
"8600000US91405","ZCTA5 91405","457300","null","12431","null",
"8600000US91406","ZCTA5 91406","497400","null","13488","null",
"8600000US91411","ZCTA5 91411","621400","null","30153","null",
"8600000US91423","ZCTA5 91423","890300","null","36371","null",
"8600000US91436","ZCTA5 91436","1228000","null","69777","null",
"8600000US91501","ZCTA5 91501","704500","null","44710","null",
"8600000US91502","ZCTA5 91502","501600","null","82026","null",
"8600000US91504","ZCTA5 91504","720600","null","33386","null",
"8600000US91505","ZCTA5 91505","667400","null","14743","null",
"8600000US91506","ZCTA5 91506","680400","null","17078","null",
"8600000US91601","ZCTA5 91601","607600","null","29543","null",
"8600000US91602","ZCTA5 91602","728400","null","33182","null",
"8600000US91604","ZCTA5 91604","1088000","null","41858","null",
"8600000US91605","ZCTA5 91605","458300","null","8450","null",
"8600000US91606","ZCTA5 91606","532400","null","20322","null",
"8600000US91607","ZCTA5 91607","762400","null","53898","null",
"8600000US91608","ZCTA5 91608","-","-","**","**",
"8600000US91701","ZCTA5 91701","488500","null","8889","null",
"8600000US91702","ZCTA5 91702","389800","null","7168","null",
"8600000US91706","ZCTA5 91706","380800","null","5621","null",
"8600000US91708","ZCTA5 91708","501000","null","71250","null",
"8600000US91709","ZCTA5 91709","597400","null","10313","null",
"8600000US91710","ZCTA5 91710","435700","null","5988","null",
"8600000US91711","ZCTA5 91711","645400","null","10726","null",
"8600000US91722","ZCTA5 91722","419500","null","8464","null",
"8600000US91723","ZCTA5 91723","453900","null","12304","null",
"8600000US91724","ZCTA5 91724","509100","null","21045","null",
"8600000US91730","ZCTA5 91730","382200","null","7702","null",
"8600000US91731","ZCTA5 91731","429700","null","12417","null",
"8600000US91732","ZCTA5 91732","431900","null","8578","null",
"8600000US91733","ZCTA5 91733","418000","null","9000","null",
"8600000US91737","ZCTA5 91737","589200","null","14236","null",
"8600000US91739","ZCTA5 91739","585300","null","17537","null",
"8600000US91740","ZCTA5 91740","472800","null","9047","null",
"8600000US91741","ZCTA5 91741","656900","null","14509","null",
"8600000US91744","ZCTA5 91744","390300","null","5939","null",
"8600000US91745","ZCTA5 91745","570600","null","8543","null",
"8600000US91746","ZCTA5 91746","421400","null","9594","null",
"8600000US91748","ZCTA5 91748","609600","null","11927","null",
"8600000US91750","ZCTA5 91750","568300","null","10195","null",
"8600000US91752","ZCTA5 91752","426400","null","14582","null",
"8600000US91754","ZCTA5 91754","593900","null","15987","null",
"8600000US91755","ZCTA5 91755","592600","null","13995","null",
"8600000US91759","ZCTA5 91759","429200","null","82873","null",
"8600000US91761","ZCTA5 91761","366000","null","7555","null",
"8600000US91762","ZCTA5 91762","348300","null","6249","null",
"8600000US91763","ZCTA5 91763","334800","null","9623","null",
"8600000US91764","ZCTA5 91764","331200","null","5335","null",
"8600000US91765","ZCTA5 91765","643200","null","10551","null",
"8600000US91766","ZCTA5 91766","372400","null","7336","null",
"8600000US91767","ZCTA5 91767","364800","null","6635","null",
"8600000US91768","ZCTA5 91768","357400","null","11932","null",
"8600000US91770","ZCTA5 91770","523200","null","15366","null",
"8600000US91773","ZCTA5 91773","545600","null","22214","null",
"8600000US91775","ZCTA5 91775","761900","null","24372","null",
"8600000US91776","ZCTA5 91776","601000","null","15035","null",
"8600000US91780","ZCTA5 91780","687600","null","14035","null",
"8600000US91784","ZCTA5 91784","617000","null","8578","null",
"8600000US91786","ZCTA5 91786","417300","null","8512","null",
"8600000US91789","ZCTA5 91789","707600","null","11651","null",
"8600000US91790","ZCTA5 91790","473200","null","5485","null",
"8600000US91791","ZCTA5 91791","566600","null","17382","null",
"8600000US91792","ZCTA5 91792","461900","null","11023","null",
"8600000US91801","ZCTA5 91801","577000","null","12876","null",
"8600000US91803","ZCTA5 91803","589700","null","11278","null",
"8600000US91901","ZCTA5 91901","563500","null","20632","null",
"8600000US91902","ZCTA5 91902","639100","null","17161","null",
"8600000US91905","ZCTA5 91905","285500","null","43833","null",
"8600000US91906","ZCTA5 91906","266500","null","26932","null",
"8600000US91910","ZCTA5 91910","453300","null","7061","null",
"8600000US91911","ZCTA5 91911","400600","null","12132","null",
"8600000US91913","ZCTA5 91913","484400","null","17473","null",
"8600000US91914","ZCTA5 91914","635100","null","31413","null",
"8600000US91915","ZCTA5 91915","530500","null","23527","null",
"8600000US91916","ZCTA5 91916","367800","null","34498","null",
"8600000US91917","ZCTA5 91917","450000","null","215155","null",
"8600000US91931","ZCTA5 91931","-","-","**","**",
"8600000US91932","ZCTA5 91932","488800","null","20738","null",
"8600000US91934","ZCTA5 91934","138300","null","12784","null",
"8600000US91935","ZCTA5 91935","615700","null","19400","null",
"8600000US91941","ZCTA5 91941","602900","null","9596","null",
"8600000US91942","ZCTA5 91942","464500","null","10863","null",
"8600000US91945","ZCTA5 91945","402000","null","12008","null",
"8600000US91948","ZCTA5 91948","-","-","**","**",
"8600000US91950","ZCTA5 91950","366000","null","9110","null",
"8600000US91962","ZCTA5 91962","423500","null","43635","null",
"8600000US91963","ZCTA5 91963","270500","null","50705","null",
"8600000US91977","ZCTA5 91977","415700","null","8999","null",
"8600000US91978","ZCTA5 91978","434000","null","18851","null",
"8600000US91980","ZCTA5 91980","-","-","**","**",
"8600000US92003","ZCTA5 92003","670500","null","78406","null",
"8600000US92004","ZCTA5 92004","151300","null","48836","null",
"8600000US92007","ZCTA5 92007","1042300","null","75280","null",
"8600000US92008","ZCTA5 92008","764200","null","34452","null",
"8600000US92009","ZCTA5 92009","820400","null","20644","null",
"8600000US92010","ZCTA5 92010","635100","null","21718","null",
"8600000US92011","ZCTA5 92011","793600","null","35415","null",
"8600000US92014","ZCTA5 92014","1448800","null","102502","null",
"8600000US92019","ZCTA5 92019","497900","null","17596","null",
"8600000US92020","ZCTA5 92020","495800","null","13851","null",
"8600000US92021","ZCTA5 92021","401400","null","15324","null",
"8600000US92024","ZCTA5 92024","893100","null","17337","null",
"8600000US92025","ZCTA5 92025","484900","null","19577","null",
"8600000US92026","ZCTA5 92026","452200","null","9590","null",
"8600000US92027","ZCTA5 92027","410700","null","11751","null",
"8600000US92028","ZCTA5 92028","537900","null","20400","null",
"8600000US92029","ZCTA5 92029","612500","null","22562","null",
"8600000US92036","ZCTA5 92036","357100","null","28357","null",
"8600000US92037","ZCTA5 92037","1447200","null","131098","null",
"8600000US92040","ZCTA5 92040","432500","null","10125","null",
"8600000US92054","ZCTA5 92054","556400","null","20204","null",
"8600000US92055","ZCTA5 92055","-","-","**","**",
"8600000US92056","ZCTA5 92056","472900","null","8286","null",
"8600000US92057","ZCTA5 92057","436100","null","11628","null",
"8600000US92058","ZCTA5 92058","387900","null","25668","null",
"8600000US92059","ZCTA5 92059","291700","null","168508","null",
"8600000US92060","ZCTA5 92060","277500","null","135070","null",
"8600000US92061","ZCTA5 92061","368800","null","118580","null",
"8600000US92064","ZCTA5 92064","658700","null","14330","null",
"8600000US92065","ZCTA5 92065","479800","null","12348","null",
"8600000US92066","ZCTA5 92066","363500","null","36330","null",
"8600000US92067","ZCTA5 92067","2,000,000+","2,000,000+","***","***",
"8600000US92069","ZCTA5 92069","484600","null","11624","null",
"8600000US92070","ZCTA5 92070","403700","null","79451","null",
"8600000US92071","ZCTA5 92071","422600","null","6361","null",
"8600000US92075","ZCTA5 92075","1137900","null","50595","null",
"8600000US92078","ZCTA5 92078","524100","null","20790","null",
"8600000US92081","ZCTA5 92081","509500","null","22044","null",
"8600000US92082","ZCTA5 92082","551300","null","22644","null",
"8600000US92083","ZCTA5 92083","396300","null","14263","null",
"8600000US92084","ZCTA5 92084","503900","null","17514","null",
"8600000US92086","ZCTA5 92086","156700","null","34685","null",
"8600000US92091","ZCTA5 92091","926200","null","79770","null",
"8600000US92101","ZCTA5 92101","603100","null","28958","null",
"8600000US92102","ZCTA5 92102","395300","null","19307","null",
"8600000US92103","ZCTA5 92103","740400","null","50925","null",
"8600000US92104","ZCTA5 92104","592800","null","20888","null",
"8600000US92105","ZCTA5 92105","369900","null","9577","null",
"8600000US92106","ZCTA5 92106","975400","null","34997","null",
"8600000US92107","ZCTA5 92107","832200","null","29638","null",
"8600000US92108","ZCTA5 92108","352100","null","26332","null",
"8600000US92109","ZCTA5 92109","862000","null","32362","null",
"8600000US92110","ZCTA5 92110","571100","null","31870","null",
"8600000US92111","ZCTA5 92111","516900","null","15873","null",
"8600000US92113","ZCTA5 92113","328100","null","11709","null",
"8600000US92114","ZCTA5 92114","380900","null","6796","null",
"8600000US92115","ZCTA5 92115","471600","null","13339","null",
"8600000US92116","ZCTA5 92116","597400","null","20585","null",
"8600000US92117","ZCTA5 92117","588600","null","10580","null",
"8600000US92118","ZCTA5 92118","1537000","null","69455","null",
"8600000US92119","ZCTA5 92119","548500","null","15030","null",
"8600000US92120","ZCTA5 92120","588100","null","11277","null",
"8600000US92121","ZCTA5 92121","768100","null","43988","null",
"8600000US92122","ZCTA5 92122","696400","null","24349","null",
"8600000US92123","ZCTA5 92123","507900","null","20575","null",
"8600000US92124","ZCTA5 92124","605900","null","14237","null",
"8600000US92126","ZCTA5 92126","497500","null","10028","null",
"8600000US92127","ZCTA5 92127","773000","null","35265","null",
"8600000US92128","ZCTA5 92128","601900","null","10450","null",
"8600000US92129","ZCTA5 92129","684100","null","9899","null",
"8600000US92130","ZCTA5 92130","991000","null","27733","null",
"8600000US92131","ZCTA5 92131","752000","null","17273","null",
"8600000US92132","ZCTA5 92132","-","-","**","**",
"8600000US92134","ZCTA5 92134","-","-","**","**",
"8600000US92135","ZCTA5 92135","-","-","**","**",
"8600000US92139","ZCTA5 92139","377500","null","10478","null",
"8600000US92140","ZCTA5 92140","-","-","**","**",
"8600000US92145","ZCTA5 92145","1309000","null","76665","null",
"8600000US92147","ZCTA5 92147","-","-","**","**",
"8600000US92154","ZCTA5 92154","383900","null","9645","null",
"8600000US92155","ZCTA5 92155","-","-","**","**",
"8600000US92173","ZCTA5 92173","355100","null","15620","null",
"8600000US92201","ZCTA5 92201","229700","null","6065","null",
"8600000US92203","ZCTA5 92203","338600","null","7366","null",
"8600000US92210","ZCTA5 92210","692900","null","38531","null",
"8600000US92211","ZCTA5 92211","357000","null","9296","null",
"8600000US92220","ZCTA5 92220","227500","null","7190","null",
"8600000US92222","ZCTA5 92222","-","-","**","**",
"8600000US92223","ZCTA5 92223","293100","null","4827","null",
"8600000US92225","ZCTA5 92225","143400","null","10529","null",
"8600000US92227","ZCTA5 92227","170700","null","9149","null",
"8600000US92230","ZCTA5 92230","149600","null","53402","null",
"8600000US92231","ZCTA5 92231","196500","null","11081","null",
"8600000US92233","ZCTA5 92233","135200","null","26392","null",
"8600000US92234","ZCTA5 92234","259700","null","6101","null",
"8600000US92236","ZCTA5 92236","208000","null","8072","null",
"8600000US92239","ZCTA5 92239","113300","null","7762","null",
"8600000US92240","ZCTA5 92240","175600","null","11815","null",
"8600000US92241","ZCTA5 92241","77200","null","24222","null",
"8600000US92242","ZCTA5 92242","75800","null","8333","null",
"8600000US92243","ZCTA5 92243","179200","null","11045","null",
"8600000US92249","ZCTA5 92249","195400","null","35890","null",
"8600000US92250","ZCTA5 92250","174000","null","20224","null",
"8600000US92251","ZCTA5 92251","228000","null","10378","null",
"8600000US92252","ZCTA5 92252","122900","null","14571","null",
"8600000US92253","ZCTA5 92253","386200","null","13128","null",
"8600000US92254","ZCTA5 92254","147500","null","15723","null",
"8600000US92256","ZCTA5 92256","135900","null","25806","null",
"8600000US92257","ZCTA5 92257","47700","null","20039","null",
"8600000US92258","ZCTA5 92258","73800","null","40780","null",
"8600000US92259","ZCTA5 92259","-","-","**","**",
"8600000US92260","ZCTA5 92260","323600","null","16412","null",
"8600000US92262","ZCTA5 92262","377300","null","12745","null",
"8600000US92264","ZCTA5 92264","352100","null","14195","null",
"8600000US92266","ZCTA5 92266","-","-","**","**",
"8600000US92267","ZCTA5 92267","-","-","**","**",
"8600000US92268","ZCTA5 92268","264400","null","80298","null",
"8600000US92270","ZCTA5 92270","499900","null","24695","null",
"8600000US92273","ZCTA5 92273","144300","null","52999","null",
"8600000US92274","ZCTA5 92274","88700","null","30337","null",
"8600000US92275","ZCTA5 92275","134700","null","13132","null",
"8600000US92276","ZCTA5 92276","165400","null","16860","null",
"8600000US92277","ZCTA5 92277","129600","null","16615","null",
"8600000US92278","ZCTA5 92278","-","-","**","**",
"8600000US92280","ZCTA5 92280","-","-","**","**",
"8600000US92281","ZCTA5 92281","114300","null","15287","null",
"8600000US92282","ZCTA5 92282","153900","null","24731","null",
"8600000US92283","ZCTA5 92283","79800","null","32878","null",
"8600000US92284","ZCTA5 92284","164600","null","6418","null",
"8600000US92285","ZCTA5 92285","100500","null","70601","null",
"8600000US92301","ZCTA5 92301","180600","null","10748","null",
"8600000US92304","ZCTA5 92304","-","-","**","**",
"8600000US92305","ZCTA5 92305","279300","null","36468","null",
"8600000US92307","ZCTA5 92307","244200","null","9690","null",
"8600000US92308","ZCTA5 92308","229500","null","9164","null",
"8600000US92309","ZCTA5 92309","-","-","**","**",
"8600000US92310","ZCTA5 92310","-","-","**","**",
"8600000US92311","ZCTA5 92311","113200","null","5875","null",
