"GEO_ID","NAME","B25077_001E","B25077_001EA","B25077_001M","B25077_001MA",
"8600000US91207","ZCTA5 91207","1056900","null","71540","null",
"8600000US91208","ZCTA5 91208","979100","null","50849","null",
"8600000US91210","ZCTA5 91210","480000","null","475781","null",
"8600000US91214","ZCTA5 91214","800300","null","24972","null",
"8600000US91301","ZCTA5 91301","847600","null","33039","null",
"8600000US91302","ZCTA5 91302","1322800","null","99876","null",
"8600000US91303","ZCTA5 91303","498600","null","38166","null",
"8600000US91304","ZCTA5 91304","641500","null","12171","null",
"8600000US91306","ZCTA5 91306","566800","null","9820","null",
"8600000US91307","ZCTA5 91307","679000","null","11524","null",
"8600000US91311","ZCTA5 91311","644600","null","14378","null",
"8600000US91316","ZCTA5 91316","706200","null","32854","null",
"8600000US91320","ZCTA5 91320","724700","null","16073","null",
"8600000US91321","ZCTA5 91321","509600","null","31487","null",
"8600000US91324","ZCTA5 91324","646000","null","14498","null",
"8600000US91325","ZCTA5 91325","692900","null","21072","null",
"8600000US91326","ZCTA5 91326","800200","null","14820","null",
"8600000US91330","ZCTA5 91330","-","-","**","**",
"8600000US91331","ZCTA5 91331","454500","null","5604","null",
"8600000US91335","ZCTA5 91335","548400","null","13730","null",
"8600000US91340","ZCTA5 91340","467000","null","12821","null",
"8600000US91342","ZCTA5 91342","481400","null","10145","null",
"8600000US91343","ZCTA5 91343","576100","null","8941","null",
"8600000US91344","ZCTA5 91344","651300","null","8250","null",
"8600000US91345","ZCTA5 91345","506900","null","27320","null",
"8600000US91350","ZCTA5 91350","567800","null","11733","null",
"8600000US91351","ZCTA5 91351","449500","null","15536","null",
"8600000US91352","ZCTA5 91352","532300","null","19773","null",
"8600000US91354","ZCTA5 91354","623300","null","8652","null",
"8600000US91355","ZCTA5 91355","582600","null","13624","null",
"8600000US91356","ZCTA5 91356","994900","null","57594","null",
"8600000US91360","ZCTA5 91360","690300","null","16685","null",
"8600000US91361","ZCTA5 91361","979500","null","38168","null",
"8600000US91362","ZCTA5 91362","841100","null","26317","null",
"8600000US91364","ZCTA5 91364","898500","null","24624","null",
"8600000US91367","ZCTA5 91367","731700","null","26442","null",
"8600000US91371","ZCTA5 91371","-","-","**","**",
"8600000US91377","ZCTA5 91377","806700","null","27517","null",
"8600000US91381","ZCTA5 91381","794400","null","46777","null",
"8600000US91384","ZCTA5 91384","554900","null","14177","null",
"8600000US91387","ZCTA5 91387","565300","null","11733","null",
"8600000US91390","ZCTA5 91390","611700","null","15078","null",
"8600000US91401","ZCTA5 91401","757100","null","33883","null",
"8600000US91402","ZCTA5 91402","446500","null","14384","null",
"8600000US91403","ZCTA5 91403","1111300","null","61698","null",
"8600000US91405","ZCTA5 91405","549800","null","19012","null",
"8600000US91406","ZCTA5 91406","575800","null","12663","null",
"8600000US91411","ZCTA5 91411","711500","null","55608","null",
"8600000US91423","ZCTA5 91423","983200","null","56013","null",
"8600000US91436","ZCTA5 91436","1423300","null","115706","null",
"8600000US91501","ZCTA5 91501","853100","null","86786","null",
"8600000US91502","ZCTA5 91502","713900","null","138533","null",
"8600000US91504","ZCTA5 91504","778400","null","35445","null",
"8600000US91505","ZCTA5 91505","745800","null","31957","null",
"8600000US91506","ZCTA5 91506","792900","null","31299","null",
"8600000US91601","ZCTA5 91601","710500","null","40017","null",
"8600000US91602","ZCTA5 91602","773300","null","75756","null",
"8600000US91604","ZCTA5 91604","1199500","null","69425","null",
"8600000US91605","ZCTA5 91605","561500","null","14415","null",
"8600000US91606","ZCTA5 91606","609700","null","15858","null",
"8600000US91607","ZCTA5 91607","851700","null","35923","null",
"8600000US91608","ZCTA5 91608","-","-","**","**",
"8600000US91701","ZCTA5 91701","551500","null","13066","null",
"8600000US91702","ZCTA5 91702","439900","null","14988","null",
"8600000US91706","ZCTA5 91706","437600","null","6236","null",
"8600000US91708","ZCTA5 91708","612600","null","27332","null",
"8600000US91709","ZCTA5 91709","642500","null","11397","null",
"8600000US91710","ZCTA5 91710","476900","null","9013","null",
"8600000US91711","ZCTA5 91711","690300","null","16940","null",
"8600000US91722","ZCTA5 91722","478900","null","11030","null",
"8600000US91723","ZCTA5 91723","549600","null","21470","null",
"8600000US91724","ZCTA5 91724","584200","null","17785","null",
"8600000US91730","ZCTA5 91730","427400","null","8598","null",
"8600000US91731","ZCTA5 91731","475800","null","26660","null",
"8600000US91732","ZCTA5 91732","486000","null","16644","null",
"8600000US91733","ZCTA5 91733","457100","null","13914","null",
"8600000US91737","ZCTA5 91737","645300","null","25233","null",
"8600000US91739","ZCTA5 91739","618600","null","17956","null",
"8600000US91740","ZCTA5 91740","555000","null","17309","null",
"8600000US91741","ZCTA5 91741","737400","null","20268","null",
"8600000US91744","ZCTA5 91744","445800","null","6499","null",
"8600000US91745","ZCTA5 91745","622500","null","9809","null",
"8600000US91746","ZCTA5 91746","460500","null","10498","null",
"8600000US91748","ZCTA5 91748","647100","null","12116","null",
"8600000US91750","ZCTA5 91750","606700","null","13008","null",
"8600000US91752","ZCTA5 91752","491900","null","22123","null",
"8600000US91754","ZCTA5 91754","655700","null","14081","null",
"8600000US91755","ZCTA5 91755","622300","null","15658","null",
"8600000US91759","ZCTA5 91759","411400","null","147905","null",
"8600000US91761","ZCTA5 91761","423200","null","10194","null",
"8600000US91762","ZCTA5 91762","406600","null","9801","null",
"8600000US91763","ZCTA5 91763","391100","null","14127","null",
"8600000US91764","ZCTA5 91764","383700","null","9543","null",
"8600000US91765","ZCTA5 91765","695900","null","14471","null",
"8600000US91766","ZCTA5 91766","426300","null","12288","null",
"8600000US91767","ZCTA5 91767","424300","null","9331","null",
"8600000US91768","ZCTA5 91768","402600","null","13867","null",
"8600000US91770","ZCTA5 91770","570800","null","12811","null",
"8600000US91773","ZCTA5 91773","602000","null","19162","null",
"8600000US91775","ZCTA5 91775","851700","null","17978","null",
"8600000US91776","ZCTA5 91776","641700","null","19514","null",
"8600000US91780","ZCTA5 91780","720100","null","19337","null",
"8600000US91784","ZCTA5 91784","644400","null","9591","null",
"8600000US91786","ZCTA5 91786","459100","null","8255","null",
"8600000US91789","ZCTA5 91789","766400","null","18520","null",
"8600000US91790","ZCTA5 91790","565100","null","12356","null",
"8600000US91791","ZCTA5 91791","631200","null","12174","null",
"8600000US91792","ZCTA5 91792","525700","null","20825","null",
"8600000US91801","ZCTA5 91801","634000","null","15503","null",
"8600000US91803","ZCTA5 91803","625700","null","11118","null",
"8600000US91901","ZCTA5 91901","612300","null","18180","null",
"8600000US91902","ZCTA5 91902","697500","null","21889","null",
"8600000US91905","ZCTA5 91905","238500","null","218879","null",
"8600000US91906","ZCTA5 91906","285000","null","15903","null",
"8600000US91910","ZCTA5 91910","507600","null","20087","null",
"8600000US91911","ZCTA5 91911","457200","null","8276","null",
"8600000US91913","ZCTA5 91913","536400","null","26878","null",
"8600000US91914","ZCTA5 91914","700800","null","36461","null",
"8600000US91915","ZCTA5 91915","586300","null","13771","null",
"8600000US91916","ZCTA5 91916","454900","null","69119","null",
"8600000US91917","ZCTA5 91917","550700","null","183552","null",
"8600000US91931","ZCTA5 91931","-","-","**","**",
"8600000US91932","ZCTA5 91932","593400","null","22170","null",
"8600000US91934","ZCTA5 91934","262500","null","196871","null",
"8600000US91935","ZCTA5 91935","660900","null","43076","null",
"8600000US91941","ZCTA5 91941","652500","null","18195","null",
"8600000US91942","ZCTA5 91942","526500","null","20659","null",
"8600000US91945","ZCTA5 91945","456400","null","9083","null",
"8600000US91948","ZCTA5 91948","-","-","**","**",
"8600000US91950","ZCTA5 91950","427400","null","9472","null",
"8600000US91962","ZCTA5 91962","425100","null","101296","null",
"8600000US91963","ZCTA5 91963","351000","null","35441","null",
"8600000US91977","ZCTA5 91977","467100","null","7979","null",
"8600000US91978","ZCTA5 91978","415400","null","53661","null",
"8600000US91980","ZCTA5 91980","-","-","**","**",
"8600000US92003","ZCTA5 92003","679300","null","74311","null",
"8600000US92004","ZCTA5 92004","221000","null","74238","null",
"8600000US92007","ZCTA5 92007","1123700","null","94347","null",
"8600000US92008","ZCTA5 92008","830700","null","24620","null",
"8600000US92009","ZCTA5 92009","910000","null","21695","null",
"8600000US92010","ZCTA5 92010","730500","null","49623","null",
"8600000US92011","ZCTA5 92011","881900","null","35784","null",
"8600000US92014","ZCTA5 92014","1686000","null","170306","null",
"8600000US92019","ZCTA5 92019","546800","null","24341","null",
"8600000US92020","ZCTA5 92020","551400","null","18119","null",
"8600000US92021","ZCTA5 92021","440600","null","13583","null",
"8600000US92024","ZCTA5 92024","977600","null","21811","null",
"8600000US92025","ZCTA5 92025","521900","null","28046","null",
"8600000US92026","ZCTA5 92026","497700","null","17566","null",
"8600000US92027","ZCTA5 92027","472500","null","11895","null",
"8600000US92028","ZCTA5 92028","596100","null","16146","null",
"8600000US92029","ZCTA5 92029","669300","null","23241","null",
"8600000US92036","ZCTA5 92036","389500","null","75414","null",
"8600000US92037","ZCTA5 92037","1578200","null","94273","null",
"8600000US92040","ZCTA5 92040","503300","null","22762","null",
"8600000US92054","ZCTA5 92054","635200","null","15682","null",
"8600000US92055","ZCTA5 92055","-","-","**","**",
"8600000US92056","ZCTA5 92056","552000","null","10221","null",
"8600000US92057","ZCTA5 92057","495900","null","13706","null",
"8600000US92058","ZCTA5 92058","467600","null","34018","null",
"8600000US92059","ZCTA5 92059","343900","null","138089","null",
"8600000US92060","ZCTA5 92060","2,000,000+","2,000,000+","***","***",
"8600000US92061","ZCTA5 92061","545000","null","104521","null",
"8600000US92064","ZCTA5 92064","716800","null","16467","null",
"8600000US92065","ZCTA5 92065","562000","null","23688","null",
"8600000US92066","ZCTA5 92066","362500","null","42210","null",
"8600000US92067","ZCTA5 92067","2,000,000+","2,000,000+","***","***",
"8600000US92069","ZCTA5 92069","551000","null","16036","null",
"8600000US92070","ZCTA5 92070","335700","null","77813","null",
"8600000US92071","ZCTA5 92071","478900","null","11101","null",
"8600000US92075","ZCTA5 92075","1338700","null","200344","null",
"8600000US92078","ZCTA5 92078","614500","null","21916","null",
"8600000US92081","ZCTA5 92081","572900","null","17373","null",
"8600000US92082","ZCTA5 92082","586400","null","36029","null",
"8600000US92083","ZCTA5 92083","443800","null","10723","null",
"8600000US92084","ZCTA5 92084","575600","null","13249","null",
"8600000US92086","ZCTA5 92086","189800","null","66627","null",
"8600000US92091","ZCTA5 92091","972600","null","133617","null",
"8600000US92101","ZCTA5 92101","618000","null","34653","null",
"8600000US92102","ZCTA5 92102","454500","null","28527","null",
"8600000US92103","ZCTA5 92103","817300","null","33831","null",
"8600000US92104","ZCTA5 92104","627800","null","39410","null",
"8600000US92105","ZCTA5 92105","443100","null","15348","null",
"8600000US92106","ZCTA5 92106","1039300","null","47254","null",
"8600000US92107","ZCTA5 92107","924100","null","50257","null",
"8600000US92108","ZCTA5 92108","405100","null","26928","null",
"8600000US92109","ZCTA5 92109","919700","null","51739","null",
"8600000US92110","ZCTA5 92110","627900","null","40489","null",
"8600000US92111","ZCTA5 92111","568300","null","13973","null",
"8600000US92113","ZCTA5 92113","388100","null","15959","null",
"8600000US92114","ZCTA5 92114","439500","null","6330","null",
"8600000US92115","ZCTA5 92115","551000","null","17111","null",
"8600000US92116","ZCTA5 92116","655900","null","35768","null",
"8600000US92117","ZCTA5 92117","640100","null","12270","null",
"8600000US92118","ZCTA5 92118","1656800","null","63859","null",
"8600000US92119","ZCTA5 92119","602300","null","12988","null",
"8600000US92120","ZCTA5 92120","623200","null","15311","null",
"8600000US92121","ZCTA5 92121","802400","null","32789","null",
"8600000US92122","ZCTA5 92122","751700","null","36077","null",
"8600000US92123","ZCTA5 92123","580000","null","23016","null",
"8600000US92124","ZCTA5 92124","662100","null","21226","null",
"8600000US92126","ZCTA5 92126","571900","null","9352","null",
"8600000US92127","ZCTA5 92127","869500","null","28166","null",
"8600000US92128","ZCTA5 92128","645700","null","17733","null",
"8600000US92129","ZCTA5 92129","766700","null","14986","null",
"8600000US92130","ZCTA5 92130","1116200","null","38967","null",
"8600000US92131","ZCTA5 92131","831700","null","14961","null",
"8600000US92132","ZCTA5 92132","-","-","**","**",
"8600000US92134","ZCTA5 92134","-","-","**","**",
"8600000US92135","ZCTA5 92135","-","-","**","**",
"8600000US92139","ZCTA5 92139","438500","null","8076","null",
"8600000US92140","ZCTA5 92140","-","-","**","**",
"8600000US92145","ZCTA5 92145","1503600","null","118367","null",
"8600000US92147","ZCTA5 92147","-","-","**","**",
"8600000US92154","ZCTA5 92154","449500","null","10734","null",
"8600000US92155","ZCTA5 92155","-","-","**","**",
"8600000US92173","ZCTA5 92173","382800","null","21450","null",
"8600000US92201","ZCTA5 92201","253100","null","6497","null",
"8600000US92203","ZCTA5 92203","357800","null","5501","null",
"8600000US92210","ZCTA5 92210","707500","null","51316","null",
"8600000US92211","ZCTA5 92211","383800","null","15751","null",
"8600000US92220","ZCTA5 92220","246500","null","11210","null",
"8600000US92222","ZCTA5 92222","-","-","**","**",
"8600000US92223","ZCTA5 92223","336100","null","5606","null",
"8600000US92225","ZCTA5 92225","154900","null","18030","null",
"8600000US92227","ZCTA5 92227","217500","null","11461","null",
"8600000US92230","ZCTA5 92230","192900","null","46187","null",
"8600000US92231","ZCTA5 92231","220000","null","10254","null",
"8600000US92233","ZCTA5 92233","147800","null","20911","null",
"8600000US92234","ZCTA5 92234","302500","null","8223","null",
"8600000US92236","ZCTA5 92236","239600","null","8268","null",
"8600000US92239","ZCTA5 92239","112300","null","9032","null",
"8600000US92240","ZCTA5 92240","218600","null","7757","null",
"8600000US92241","ZCTA5 92241","91300","null","18392","null",
"8600000US92242","ZCTA5 92242","80100","null","11435","null",
"8600000US92243","ZCTA5 92243","207400","null","13163","null",
"8600000US92249","ZCTA5 92249","208900","null","39477","null",
"8600000US92250","ZCTA5 92250","236200","null","15699","null",
"8600000US92251","ZCTA5 92251","252000","null","15562","null",
"8600000US92252","ZCTA5 92252","159800","null","24441","null",
"8600000US92253","ZCTA5 92253","405200","null","22453","null",
"8600000US92254","ZCTA5 92254","155400","null","7254","null",
"8600000US92256","ZCTA5 92256","180200","null","21438","null",
"8600000US92257","ZCTA5 92257","64600","null","26977","null",
"8600000US92258","ZCTA5 92258","93600","null","46718","null",
"8600000US92259","ZCTA5 92259","-","-","**","**",
"8600000US92260","ZCTA5 92260","343400","null","18795","null",
"8600000US92262","ZCTA5 92262","422300","null","27356","null",
"8600000US92264","ZCTA5 92264","371000","null","13573","null",
"8600000US92266","ZCTA5 92266","-","-","**","**",
"8600000US92267","ZCTA5 92267","-","-","**","**",
"8600000US92268","ZCTA5 92268","362500","null","138054","null",
"8600000US92270","ZCTA5 92270","533700","null","37530","null",
"8600000US92273","ZCTA5 92273","165000","null","10260","null",
"8600000US92274","ZCTA5 92274","113000","null","13190","null",
"8600000US92275","ZCTA5 92275","151300","null","14708","null",
"8600000US92276","ZCTA5 92276","191600","null","33267","null",
"8600000US92277","ZCTA5 92277","135800","null","15867","null",
"8600000US92278","ZCTA5 92278","-","-","**","**",
"8600000US92280","ZCTA5 92280","-","-","**","**",
"8600000US92281","ZCTA5 92281","150200","null","48303","null",
"8600000US92282","ZCTA5 92282","167800","null","15558","null",
"8600000US92283","ZCTA5 92283","60800","null","33214","null",
"8600000US92284","ZCTA5 92284","189000","null","18402","null",
"8600000US92285","ZCTA5 92285","156100","null","6732","null",
"8600000US92301","ZCTA5 92301","212200","null","10088","null",
"8600000US92304","ZCTA5 92304","-","-","**","**",
"8600000US92305","ZCTA5 92305","298600","null","40217","null",
"8600000US92307","ZCTA5 92307","277200","null","11061","null",
"8600000US92308","ZCTA5 92308","260500","null","10656","null",
"8600000US92309","ZCTA5 92309","-","-","**","**",
